06/02/2023,24,78,5.66,0
06/02/2023,24,78,5.66,0,80.89902907420752,6.4862347719999995,4.024,1.6670819704796889,5.924866188927773,0.773594291788653
06/02/2023,24,78,5.66,0,82.07995848599333,7.312469543999999,8.048,1.9144487429914165,6.949208232858301,0.9579902611762013
06/02/2023,24,78,5.66,0,82.5526539910306,8.138704315999998,12.072,2.0294679375078077,7.899394197164476,1.3588271569891772
06/02/2023,24,78,5.66,0,82.74053173855597,8.964939087999998,16.096,2.0779570371378044,8.810639610740855,1.6187364428851125
06/02/2023,24,78,5.66,0,82.81499618130962,9.791173859999997,20.12,2.0976272916621035,9.698924780791947,1.8097392764291746
06/02/2023,24,78,5.66,0,82.86198152645278,10.617408631999997,24.144000000000002,2.1101726625745916,10.572549545764351,1.9780598815196195
06/02/2023,24,78,5.66,0,82.90898238382387,11.443643403999996,28.168000000000003,2.1228266382103804,11.436252212304746,2.138598712368864
06/02/2023,24,78,5.66,0,82.95599875854424,12.269878175999995,32.192,2.135590007049292,12.566014977477936,2.3356553578030055
06/02/2023,24,78,5.66,0,83.00303065573699,13.096112947999995,36.216,2.148463561987196,13.756218004325339,2.535471388452782
06/02/2023,24,78,5.66,0,83.05007808052683,13.922347719999994,40.24,2.161448100359324,14.930475920352885,2.7275329488753073
06/02/2023,24,78,5.66,0,83.09714103804022,14.748582491999993,44.264,2.1745444239638143,16.092378985958106,2.913534608462984
06/02/2023,24,78,5.66,0,83.14421953340529,15.574817263999993,48.288000000000004,2.1877533390854036,17.244514850270022,3.094659799277316
06/02/2023,24,78,5.66,0,83.19131357175186,16.401052035999992,52.312000000000005,2.20107565651929,18.388795696446223,3.271773255060805
06/02/2023,24,78,5.66,0,83.23842315821146,17.22728680799999,56.336000000000006,2.214512191595224,19.526665139774124,3.4455295969149047
06/02/2023,24,78,5.66,0,83.2855482979173,18.05352157999999,60.36000000000001,2.2280637642017425,20.659233467119652,3.6164387708285735
06/02/2023,24,78,5.66,0,83.3326889960043,18.87975635199999,64.384,2.2417311988106134,21.78736859277578,3.784907548096561
06/02/2023,24,78,5.66,0,83.37984525760903,19.70599112399999,68.408,2.2555153245014594,22.91175877247211,3.951266948782042
06/02/2023,24,78,5.66,0,83.42701708786983,20.53222589599999,72.432,2.2694169749865853,24.032956802783715,4.1157909897595
06/02/2023,24,78,5.66,0,83.47420449192667,21.35846066799999,76.456,2.283436988635982,25.151411783804555,4.27870987541125
06/02/2023,24,78,5.66,0,83.52140747492128,22.184695439999988,80.48,2.297576208502543,26.26749234485956,4.440219510331449
06/02/2023,24,78,5.66,0,83.56862604199702,23.010930211999987,84.504,2.3118354823474565,27.381503895408276,4.600488508742723
06/02/2023,24,78,5.66,0,83.61586019829899,23.837164983999987,88.528,2.326215662665805,28.493701620605737,4.75966345813523
